Customer_ID,Recency,Frequency,Monetary,CLV,Avg_CSAT,Txn_Count,Avg_Disc,Ret_Rate,Cluster,Segment
CUST-BD-02158,13,21.0,9235374.389999999,10827.07,3.6769230769230767,13,14.579230769230769,0.0,3,VIP-Platinum
CUST-BD-02159,198,3.0,4324763.1,43191.94,4.12,5,8.309999999999999,0.0,0,Moderate-Spender
CUST-BD-02160,39,9.0,16122.27,74175.28,3.1500000000000004,2,14.719999999999999,0.5,2,Low-Engagement
CUST-BD-02161,6,15.0,195226.46999999997,263800.15,3.95,4,17.4675,0.0,2,Low-Engagement
CUST-BD-02162,19,18.0,727411.23,339642.22,4.116666666666666,6,19.006666666666664,0.0,2,Low-Engagement
CUST-BD-02163,79,19.0,107952.36,1523614.06,3.8200000000000003,5,21.65,0.0,1,High-Value
CUST-BD-02164,39,19.0,259374.60000000003,750935.09,3.75,4,24.2425,0.0,1,High-Value
CUST-BD-02165,83,3.0,312038.02,5822.07,3.6999999999999997,6,10.701666666666666,0.0,2,Low-Engagement
CUST-BD-02166,58,19.0,1118945.09,16801.19,3.5999999999999996,9,8.146666666666667,0.0,2,Low-Engagement
CUST-BD-02167,89,18.0,418237.11,489103.66,3.6399999999999997,5,16.778,0.0,2,Low-Engagement
CUST-BD-02168,2,2.0,1796533.72,492532.45,3.4800000000000004,10,18.715,0.2,2,Low-Engagement
CUST-BD-02169,54,1.0,1748527.09,133301.42,4.32,5,21.038,0.0,2,Low-Engagement
CUST-BD-02170,35,17.0,4283723.71,3177.67,3.72,5,9.89,0.0,3,VIP-Platinum
CUST-BD-02171,50,3.0,3839392.93,4597.67,3.4125,8,12.151250000000001,0.125,3,VIP-Platinum
CUST-BD-02172,42,19.0,430811.26,342444.04,2.6166666666666667,6,20.745,0.5,2,Low-Engagement
CUST-BD-02173,10,11.0,330654.72,6982.37,3.633333333333333,6,7.836666666666667,0.0,2,Low-Engagement
CUST-BD-02174,59,1.0,2146023.21,425885.48,3.75,6,21.883333333333336,0.0,2,Low-Engagement
CUST-BD-02175,93,1.0,412047.99,9313.16,4.324999999999999,4,7.6899999999999995,0.0,0,Moderate-Spender
CUST-BD-02176,145,21.0,36443.86,28807.08,3.15,2,7.6000000000000005,0.0,0,Moderate-Spender
CUST-BD-02177,44,10.0,1383385.87,2715.63,3.0,4,7.7375,0.25,2,Low-Engagement
CUST-BD-02178,22,9.0,1996799.63,12668.25,3.6625,8,10.24,0.125,2,Low-Engagement
CUST-BD-02179,6,10.0,2847383.89,243453.43,3.6636363636363636,11,13.88,0.09090909090909091,3,VIP-Platinum
CUST-BD-02180,119,1.0,2599.82,37189.0,4.3,1,16.49,0.0,0,Moderate-Spender
CUST-BD-02181,39,21.0,982201.0599999999,47039.7,3.7857142857142856,7,11.61,0.0,2,Low-Engagement
CUST-BD-02182,69,12.0,714199.18,16254.16,3.78,5,10.294,0.0,2,Low-Engagement
CUST-BD-02183,14,1.0,40198.24,14171.06,3.5666666666666664,3,10.603333333333333,0.3333333333333333,2,Low-Engagement
CUST-BD-02184,35,19.0,69627.6,432171.56,3.6,3,18.153333333333332,0.0,2,Low-Engagement
CUST-BD-02185,35,12.0,2480976.13,69834.64,3.757142857142857,7,8.194285714285714,0.0,2,Low-Engagement
CUST-BD-02186,54,16.0,763444.61,1118894.17,3.6333333333333333,6,21.429999999999996,0.16666666666666666,1,High-Value
CUST-BD-02187,12,3.0,699225.5,30775.85,2.9499999999999997,6,15.435,0.3333333333333333,2,Low-Engagement
CUST-BD-02188,65,13.0,3040711.21,16433.14,3.9,6,15.413333333333334,0.0,2,Low-Engagement
CUST-BD-02189,114,15.0,77542.01000000001,33398.72,2.96,5,17.678,0.6,0,Moderate-Spender
CUST-BD-02190,19,18.0,6321821.84,6061.62,3.822222222222222,9,8.06,0.0,3,VIP-Platinum
CUST-BD-02191,66,1.0,24020.22,9267.24,3.62,5,13.306000000000001,0.0,2,Low-Engagement
CUST-BD-02192,10,2.0,2319379.19,369637.98,3.783333333333333,6,18.281666666666666,0.0,2,Low-Engagement
CUST-BD-02193,12,6.0,237873.14,29257.63,4.414285714285715,7,9.544285714285715,0.0,2,Low-Engagement
CUST-BD-02194,66,20.0,1123219.75,10558.87,3.62,10,6.403999999999999,0.1,2,Low-Engagement
CUST-BD-02195,6,21.0,2039068.7100000002,2109.8,3.4799999999999995,10,6.304,0.0,3,VIP-Platinum
CUST-BD-02196,16,13.0,741831.49,90540.26,4.24,5,10.108,0.0,2,Low-Engagement
CUST-BD-02197,98,1.0,1093860.73,91160.07,4.0600000000000005,5,12.784,0.0,0,Moderate-Spender
CUST-BD-02198,55,3.0,1571619.78,2637.3,4.316666666666666,6,9.831666666666667,0.0,2,Low-Engagement
CUST-BD-02199,47,2.0,2622021.39,16595.49,3.533333333333333,9,7.982222222222223,0.1111111111111111,3,VIP-Platinum
CUST-BD-02200,7,23.0,271172.83,10322.24,3.9200000000000004,5,7.694,0.0,2,Low-Engagement
CUST-BD-02201,52,8.0,1826596.5199999998,14516.15,4.066666666666666,6,7.345,0.0,2,Low-Engagement
CUST-BD-02202,23,12.0,2633097.88,11551.33,4.116666666666667,6,10.005,0.0,2,Low-Engagement
CUST-BD-02203,11,20.0,5202844.15,38939.37,3.3000000000000003,7,12.292857142857143,0.14285714285714285,3,VIP-Platinum
CUST-BD-02204,40,24.0,14445.84,348756.43,3.4749999999999996,4,24.0775,0.25,2,Low-Engagement
CUST-BD-02205,5,13.0,303374.41,398607.44,3.6999999999999997,7,15.231428571428571,0.0,2,Low-Engagement
CUST-BD-02206,46,24.0,160683.62,19445.58,3.725,4,11.950000000000001,0.0,2,Low-Engagement
CUST-BD-02207,339,17.0,3331.64,70995.0,3.3,2,8.120000000000001,0.0,0,Moderate-Spender
CUST-BD-02208,25,19.0,5466060.67,62173.23,3.769230769230769,13,13.932307692307692,0.0,3,VIP-Platinum
CUST-BD-02209,131,6.0,1112158.74,1106083.68,3.388888888888889,9,21.471111111111114,0.1111111111111111,1,High-Value
CUST-BD-02210,18,11.0,88317.91,18385.09,4.1,4,5.4575,0.0,2,Low-Engagement
CUST-BD-02211,74,11.0,194081.41,227063.1,3.6,4,17.6325,0.25,2,Low-Engagement
CUST-BD-02212,50,1.0,331816.41,304056.97,3.4285714285714284,7,11.862857142857141,0.0,2,Low-Engagement
CUST-BD-02213,29,10.0,3167969.6900000004,12975.36,3.56,5,12.88,0.0,2,Low-Engagement
CUST-BD-02214,55,17.0,4843514.52,19069.8,3.9333333333333336,6,8.959999999999999,0.16666666666666666,3,VIP-Platinum
CUST-BD-02215,55,15.0,626242.74,197840.28,4.016666666666667,6,17.46166666666667,0.0,2,Low-Engagement
CUST-BD-02216,44,8.0,1248359.02,232755.31,3.3714285714285714,7,17.07857142857143,0.14285714285714285,2,Low-Engagement
CUST-BD-02217,52,22.0,815351.54,4365.4,3.8714285714285714,7,9.491428571428571,0.0,2,Low-Engagement
CUST-BD-02218,49,23.0,2171263.13,54759.05,4.0,8,14.04125,0.0,2,Low-Engagement
CUST-BD-02219,25,21.0,1150015.9500000002,457927.52,3.8833333333333333,6,18.503333333333334,0.0,2,Low-Engagement
CUST-BD-02220,19,16.0,1743662.6099999999,40664.32,3.9333333333333336,12,10.376666666666667,0.0,3,VIP-Platinum
CUST-BD-02221,22,23.0,6100812.28,12304.25,3.822222222222222,9,8.020000000000001,0.0,3,VIP-Platinum
CUST-BD-02222,3,22.0,591496.59,10680.59,2.8285714285714287,7,12.85142857142857,0.2857142857142857,2,Low-Engagement
CUST-BD-02223,119,1.0,797064.3400000001,1442052.87,3.3000000000000003,7,20.252857142857145,0.0,1,High-Value
CUST-BD-02224,35,10.0,3182531.9699999997,13192.5,3.6399999999999997,5,11.056000000000001,0.0,2,Low-Engagement
CUST-BD-02225,97,20.0,275045.62,495718.54,3.575,4,20.814999999999998,0.25,0,Moderate-Spender
CUST-BD-02226,87,2.0,3559216.8699999996,1434844.43,4.0,8,21.99125,0.0,1,High-Value
CUST-BD-02227,37,21.0,38053.66,49857.61,2.3666666666666667,3,19.69,0.3333333333333333,2,Low-Engagement
CUST-BD-02228,48,16.0,1342722.84,48271.47,3.6727272727272724,11,11.241818181818182,0.09090909090909091,3,VIP-Platinum
CUST-BD-02229,53,5.0,196058.7,275429.23,3.7333333333333334,9,15.559999999999999,0.0,2,Low-Engagement
CUST-BD-02230,51,1.0,6165153.79,12040.01,3.6916666666666664,12,8.778333333333334,0.0,3,VIP-Platinum
CUST-BD-02231,43,21.0,372483.74,32966.42,3.8333333333333335,3,16.32,0.3333333333333333,2,Low-Engagement
CUST-BD-02232,28,6.0,52887.06,6948.97,4.183333333333334,6,7.298333333333333,0.0,2,Low-Engagement
CUST-BD-02233,45,23.0,146625.45,332481.35,3.0500000000000003,6,20.286666666666665,0.0,2,Low-Engagement
CUST-BD-02234,43,2.0,25091.870000000003,14882.08,3.88,5,11.732000000000001,0.0,2,Low-Engagement
CUST-BD-02235,33,18.0,49602.32,27099.97,3.6799999999999997,5,15.258,0.2,2,Low-Engagement
CUST-BD-02236,30,8.0,7288642.83,16187.04,3.511111111111111,9,12.392222222222223,0.0,3,VIP-Platinum
CUST-BD-02237,14,18.0,247695.7,33385.81,4.0,9,11.10888888888889,0.0,2,Low-Engagement
CUST-BD-02238,172,14.0,4164245.93,21969.43,3.5,7,11.992857142857144,0.0,0,Moderate-Spender
CUST-BD-02239,140,1.0,315327.97000000003,351966.41,3.3000000000000003,6,17.065,0.0,0,Moderate-Spender
CUST-BD-02240,12,23.0,943656.65,27908.42,3.4875,8,11.07375,0.0,2,Low-Engagement
CUST-BD-02241,33,18.0,173002.44,428834.18,3.8249999999999997,4,9.4125,0.0,2,Low-Engagement
CUST-BD-02242,30,22.0,215061.62000000002,341165.72,3.75,4,19.015,0.0,2,Low-Engagement
CUST-BD-02243,156,1.0,99992.88,307782.83,3.45,2,20.555,0.0,0,Moderate-Spender
CUST-BD-02244,182,11.0,208295.34,40557.13,3.85,2,19.055,0.5,0,Moderate-Spender
CUST-BD-02245,12,13.0,6408037.43,4182.11,3.2444444444444445,9,8.70111111111111,0.0,3,VIP-Platinum
CUST-BD-02246,100,23.0,651118.7899999999,10096.25,3.457142857142857,7,7.872857142857143,0.14285714285714285,2,Low-Engagement
CUST-BD-02247,17,9.0,2325512.42,454646.61,3.6222222222222222,9,19.64888888888889,0.1111111111111111,3,VIP-Platinum
CUST-BD-02248,13,6.0,121210.54,372754.07,3.8666666666666667,3,18.44333333333333,0.0,2,Low-Engagement
CUST-BD-02249,63,8.0,487157.73,182545.49,3.9,5,12.778,0.0,2,Low-Engagement
CUST-BD-02250,132,21.0,4791075.04,6271.06,3.6999999999999997,8,6.4525,0.0,3,VIP-Platinum
CUST-BD-02251,7,20.0,5456267.51,9007.74,3.3299999999999996,10,6.827,0.1,3,VIP-Platinum
CUST-BD-02252,30,9.0,1700900.2599999998,1686.2,3.783333333333333,6,7.336666666666666,0.0,2,Low-Engagement
CUST-BD-02253,89,23.0,193027.06,35142.27,3.8625,8,12.375,0.125,2,Low-Engagement
CUST-BD-02254,4,2.0,117772.54999999999,45233.67,3.4285714285714284,7,9.05,0.2857142857142857,2,Low-Engagement
CUST-BD-02255,24,15.0,2176433.68,60067.31,3.5799999999999996,10,11.168000000000001,0.1,3,VIP-Platinum
CUST-BD-02256,77,3.0,414549.08,47608.84,4.1000000000000005,3,10.433333333333334,0.0,0,Moderate-Spender
CUST-BD-02257,4,24.0,441075.32,13970.09,3.542857142857143,7,10.132857142857144,0.14285714285714285,2,Low-Engagement
CUST-BD-02258,2,4.0,2481109.6,50742.82,4.141666666666667,12,9.411666666666667,0.0,3,VIP-Platinum
CUST-BD-02259,40,5.0,2986136.97,53406.21,3.3000000000000003,4,17.5825,0.25,2,Low-Engagement
CUST-BD-02260,68,12.0,1596006.67,10250.11,3.966666666666667,6,6.395,0.0,2,Low-Engagement
CUST-BD-02261,173,13.0,955111.99,42235.32,2.525,4,12.345,0.25,0,Moderate-Spender
CUST-BD-02262,3,12.0,118078.94,10730.75,3.2999999999999994,6,11.705,0.16666666666666666,2,Low-Engagement
CUST-BD-02263,39,13.0,1620194.59,55921.9,3.4545454545454546,11,10.313636363636364,0.0,3,VIP-Platinum
CUST-BD-02264,79,10.0,2443674.96,11783.5,3.6875,8,7.79625,0.0,3,VIP-Platinum
CUST-BD-02265,3,3.0,3201431.76,110610.33,3.0833333333333335,6,8.76,0.16666666666666666,2,Low-Engagement
CUST-BD-02266,60,21.0,102384.15,1855343.28,3.65,2,37.015,0.0,1,High-Value
CUST-BD-02267,233,20.0,863521.3,61446.65,3.35,4,10.844999999999999,0.0,0,Moderate-Spender
CUST-BD-02268,36,23.0,3582935.19,14762.74,4.009090909090909,11,5.4809090909090905,0.0,3,VIP-Platinum
CUST-BD-02269,20,8.0,617534.99,5191.46,3.7375,8,10.2475,0.0,2,Low-Engagement
CUST-BD-02270,21,22.0,138030.84,19508.06,3.65,8,11.72625,0.0,2,Low-Engagement
CUST-BD-02271,11,23.0,2115537.06,76446.46,3.533333333333333,6,16.831666666666667,0.3333333333333333,2,Low-Engagement
CUST-BD-02272,98,9.0,77948.93,232550.51,4.533333333333333,3,19.23,0.0,0,Moderate-Spender
CUST-BD-02273,59,15.0,848284.6699999999,13827.65,4.057142857142857,7,6.957142857142857,0.14285714285714285,2,Low-Engagement
CUST-BD-02274,68,14.0,674551.13,76289.26,3.533333333333333,3,16.833333333333332,0.0,2,Low-Engagement
CUST-BD-02275,91,17.0,428316.06,37066.15,4.183333333333334,6,15.348333333333334,0.0,2,Low-Engagement
CUST-BD-02276,109,10.0,2485710.92,427651.69,3.62,5,22.682,0.0,1,High-Value
CUST-BD-02277,106,10.0,1652108.45,199418.19,4.433333333333334,3,16.05333333333333,0.0,0,Moderate-Spender
CUST-BD-02278,150,19.0,34447.9,3709.31,3.9,3,3.3633333333333333,0.0,0,Moderate-Spender
CUST-BD-02279,40,15.0,2222191.4299999997,69741.4,3.6999999999999997,3,17.14,0.0,2,Low-Engagement
CUST-BD-02280,39,10.0,3616450.9,131716.69,3.81,10,21.878999999999998,0.0,3,VIP-Platinum
CUST-BD-02281,103,4.0,64930.74,1626749.37,4.1,4,22.740000000000002,0.0,1,High-Value
CUST-BD-02282,96,22.0,543789.36,9603.3,3.314285714285714,7,4.368571428571428,0.14285714285714285,2,Low-Engagement
CUST-BD-02283,7,4.0,4577329.21,47391.05,3.7857142857142856,7,12.732857142857142,0.14285714285714285,3,VIP-Platinum
CUST-BD-02284,87,24.0,3439658.7700000005,1877458.15,3.8166666666666664,6,17.625,0.16666666666666666,1,High-Value
CUST-BD-02285,155,22.0,8417037.6,120388.29,4.016666666666667,6,15.021666666666667,0.0,3,VIP-Platinum
CUST-BD-02286,36,22.0,606083.4,6074.13,3.6,10,9.504,0.1,2,Low-Engagement
CUST-BD-02287,38,11.0,260752.3,361175.44,3.87,10,17.193,0.1,2,Low-Engagement
CUST-BD-02288,61,11.0,5444303.46,50411.33,3.8600000000000003,5,12.182,0.0,3,VIP-Platinum
CUST-BD-02289,115,2.0,4724798.22,459962.03,3.96,10,17.639,0.0,3,VIP-Platinum
CUST-BD-02290,69,21.0,370008.33,18623.86,3.914285714285714,7,7.5042857142857144,0.0,2,Low-Engagement
CUST-BD-02291,67,6.0,3188047.9899999998,378269.7,3.644444444444444,9,14.173333333333334,0.0,3,VIP-Platinum
CUST-BD-02292,49,8.0,228956.58000000002,39779.58,3.983333333333333,6,10.366666666666667,0.0,2,Low-Engagement
CUST-BD-02293,93,16.0,4449862.54,16316.34,3.283333333333333,6,11.426666666666668,0.0,3,VIP-Platinum
CUST-BD-02294,70,5.0,1155791.01,12826.25,3.4857142857142853,7,8.315714285714286,0.0,2,Low-Engagement
CUST-BD-02295,88,24.0,161760.8,402841.86,4.35,2,14.600000000000001,0.0,0,Moderate-Spender
CUST-BD-02296,54,23.0,175690.66,467045.48,3.6199999999999997,5,22.89,0.0,1,High-Value
CUST-BD-02297,214,23.0,22484.67,30113.06,4.7,2,7.5249999999999995,0.0,0,Moderate-Spender
CUST-BD-02298,27,2.0,158580.84000000003,9109.61,3.4250000000000003,4,7.959999999999999,0.0,2,Low-Engagement
CUST-BD-02299,162,16.0,470799.56,45801.55,3.8,5,10.162,0.0,0,Moderate-Spender
CUST-BD-02300,20,4.0,6660385.52,1732.91,3.716666666666667,6,9.978333333333333,0.16666666666666666,3,VIP-Platinum
CUST-BD-02301,8,23.0,2439360.13,57443.96,4.066666666666666,6,13.081666666666665,0.0,2,Low-Engagement
CUST-BD-02302,34,13.0,171921.5,1161438.26,4.033333333333333,6,20.863333333333333,0.0,1,High-Value
CUST-BD-02303,20,5.0,2539989.81,20160.4,3.3363636363636364,11,12.986363636363636,0.18181818181818182,3,VIP-Platinum
CUST-BD-02304,4,9.0,6840553.7,391035.04,3.7545454545454544,11,23.779090909090908,0.09090909090909091,3,VIP-Platinum
CUST-BD-02305,54,2.0,353530.59,22504.67,3.3249999999999997,8,11.192499999999999,0.125,2,Low-Engagement
CUST-BD-02306,52,8.0,3176821.0900000003,217215.78,3.869230769230769,13,16.193076923076923,0.07692307692307693,3,VIP-Platinum
CUST-BD-02307,27,16.0,839214.1699999999,2053.02,3.9166666666666665,6,7.858333333333333,0.16666666666666666,2,Low-Engagement
CUST-BD-02308,2,4.0,5074243.350000001,153101.83,3.75,8,18.6325,0.125,3,VIP-Platinum
CUST-BD-02309,29,22.0,4591874.97,398645.76,3.9799999999999995,10,17.659,0.0,3,VIP-Platinum
CUST-BD-02310,116,22.0,4035585.04,49963.74,2.977777777777778,9,12.615555555555554,0.1111111111111111,3,VIP-Platinum
CUST-BD-02311,75,19.0,4396289.99,13152.31,3.0833333333333335,6,15.111666666666666,0.3333333333333333,3,VIP-Platinum
CUST-BD-02312,224,3.0,496126.02,2643.08,4.25,4,6.695,0.25,0,Moderate-Spender
CUST-BD-02313,21,22.0,3215874.75,39978.56,3.65,12,10.504166666666666,0.16666666666666666,3,VIP-Platinum
CUST-BD-02314,15,12.0,3105891.93,32472.84,3.8777777777777778,9,7.917777777777778,0.1111111111111111,3,VIP-Platinum
CUST-BD-02315,17,22.0,44742.42,164129.42,3.46,5,16.444,0.0,2,Low-Engagement
CUST-BD-02316,148,5.0,27791.61,111179.87,3.5,2,14.959999999999999,0.0,0,Moderate-Spender
CUST-BD-02317,54,15.0,197625.33000000002,457671.62,3.62,5,16.838,0.0,2,Low-Engagement
CUST-BD-02318,128,16.0,3232569.3600000003,15193.53,2.7285714285714286,7,10.34142857142857,0.2857142857142857,0,Moderate-Spender
CUST-BD-02319,75,1.0,1820319.13,247032.1,3.9333333333333336,6,16.05666666666667,0.16666666666666666,2,Low-Engagement
CUST-BD-02320,43,7.0,4487171.93,834350.37,3.383333333333333,6,23.42,0.16666666666666666,1,High-Value
CUST-BD-02321,66,22.0,1518222.34,31613.67,4.433333333333334,3,4.753333333333333,0.0,2,Low-Engagement
CUST-BD-02322,35,1.0,2029844.0999999999,104473.12,3.5999999999999996,9,12.953333333333333,0.2222222222222222,2,Low-Engagement
CUST-BD-02323,29,16.0,373118.78,54805.87,3.755555555555555,9,18.374444444444446,0.0,2,Low-Engagement
CUST-BD-02324,23,18.0,15145.27,9821.08,3.9,3,8.11,0.0,2,Low-Engagement
CUST-BD-02325,133,7.0,5067920.16,74635.01,3.9166666666666665,6,14.616666666666665,0.0,3,VIP-Platinum
CUST-BD-02326,14,14.0,2240368.78,17300.12,3.5666666666666664,12,10.734166666666667,0.08333333333333333,3,VIP-Platinum
CUST-BD-02327,146,9.0,149063.66999999998,12634.45,3.575,4,13.2775,0.0,0,Moderate-Spender
CUST-BD-02328,25,21.0,2158128.0,17693.7,3.4000000000000004,4,20.487499999999997,0.0,2,Low-Engagement
CUST-BD-02329,20,19.0,7007806.78,142649.89,3.6700000000000004,10,13.361,0.0,3,VIP-Platinum
CUST-BD-02330,29,14.0,3420364.3899999997,4068.73,3.5625,8,9.20625,0.25,3,VIP-Platinum
CUST-BD-02331,6,20.0,4275602.7,52985.71,3.7714285714285714,7,15.33,0.14285714285714285,3,VIP-Platinum
CUST-BD-02332,116,11.0,59988.97,56022.14,4.633333333333334,3,9.686666666666667,0.0,0,Moderate-Spender
CUST-BD-02333,43,3.0,3492119.3800000004,6840.44,3.825,4,11.4725,0.25,2,Low-Engagement
CUST-BD-02334,11,9.0,6826739.54,26972.06,3.8083333333333336,12,12.200833333333334,0.0,3,VIP-Platinum
CUST-BD-02335,46,22.0,4590778.99,28465.6,3.9799999999999995,5,11.642,0.0,3,VIP-Platinum
CUST-BD-02336,54,24.0,1218449.6099999999,107736.67,3.9499999999999997,6,14.065,0.16666666666666666,2,Low-Engagement
CUST-BD-02337,72,19.0,1100154.98,648518.99,3.7600000000000002,5,28.136000000000003,0.0,1,High-Value
CUST-BD-02338,61,10.0,4177934.59,392757.67,3.62,5,20.092000000000002,0.0,3,VIP-Platinum
CUST-BD-02339,41,5.0,3926400.0199999996,201505.15,3.476923076923077,13,15.37076923076923,0.07692307692307693,3,VIP-Platinum
CUST-BD-02340,1,13.0,3276805.2399999998,305008.25,3.7999999999999994,6,14.176666666666668,0.0,2,Low-Engagement
CUST-BD-02341,73,4.0,455691.65,113645.82,3.8428571428571425,7,15.84,0.0,2,Low-Engagement
CUST-BD-02342,16,17.0,894758.7100000001,17310.96,4.216666666666666,6,10.141666666666666,0.0,2,Low-Engagement
CUST-BD-02343,8,3.0,2229051.5500000003,299919.76,3.75,12,16.974166666666665,0.0,3,VIP-Platinum
CUST-BD-02344,119,13.0,318490.71,540474.63,3.9200000000000004,5,25.398,0.2,1,High-Value
CUST-BD-02345,12,7.0,1141202.9100000001,71951.26,3.9,7,13.76,0.0,2,Low-Engagement
CUST-BD-02346,17,15.0,719719.63,436088.87,4.371428571428572,7,15.682857142857143,0.0,2,Low-Engagement
CUST-BD-02347,55,23.0,308937.34,185566.02,3.75,8,17.1675,0.0,2,Low-Engagement
CUST-BD-02348,22,21.0,8796775.129999999,68183.66,3.73125,16,11.263125,0.0625,3,VIP-Platinum
CUST-BD-02349,1,21.0,335511.88,15312.0,3.3166666666666664,6,12.008333333333333,0.16666666666666666,2,Low-Engagement
CUST-BD-02350,308,2.0,7266.34,14508.79,3.7,1,23.88,0.0,0,Moderate-Spender
CUST-BD-02351,121,12.0,102398.06,47559.31,3.35,2,6.67,0.0,0,Moderate-Spender
CUST-BD-02352,21,11.0,214649.53,225879.55,4.24,5,13.102,0.0,2,Low-Engagement
CUST-BD-02353,23,11.0,56319.92,54193.67,4.0,4,15.475,0.25,2,Low-Engagement
CUST-BD-02354,43,9.0,1197380.19,26080.53,3.4875,8,14.13,0.0,2,Low-Engagement
CUST-BD-02355,34,12.0,330307.01,73063.26,3.5125,8,12.63125,0.25,2,Low-Engagement
CUST-BD-02356,21,24.0,2976833.1599999997,62563.26,3.6818181818181817,11,12.095454545454546,0.09090909090909091,3,VIP-Platinum
CUST-BD-02357,181,8.0,538337.25,85208.86,3.8875,8,15.4025,0.125,0,Moderate-Spender
CUST-BD-02358,139,2.0,124320.33,6146.21,3.2399999999999998,5,7.446000000000001,0.2,0,Moderate-Spender
CUST-BD-02359,99,22.0,17275.71,41795.32,4.2,3,7.59,0.0,0,Moderate-Spender
CUST-BD-02360,210,9.0,93703.45,67002.69,3.5,4,16.729999999999997,0.0,0,Moderate-Spender
CUST-BD-02361,93,4.0,1112234.33,7101.18,3.6333333333333333,6,12.949999999999998,0.16666666666666666,2,Low-Engagement
CUST-BD-02362,17,5.0,449659.92,11199.64,3.3285714285714287,7,9.874285714285715,0.14285714285714285,2,Low-Engagement
CUST-BD-02363,3,19.0,4718020.72,20888.63,3.8874999999999997,8,11.057500000000001,0.125,3,VIP-Platinum
CUST-BD-02364,68,5.0,2395842.03,74040.07,3.5625,8,13.45625,0.0,2,Low-Engagement
CUST-BD-02365,51,3.0,83999.03,65610.04,3.4499999999999997,6,10.69,0.3333333333333333,2,Low-Engagement
CUST-BD-02366,7,18.0,1799393.8499999999,624271.15,3.6,5,25.419999999999998,0.0,1,High-Value
CUST-BD-02367,104,2.0,623043.41,18410.28,3.0666666666666664,3,5.890000000000001,0.0,0,Moderate-Spender
CUST-BD-02368,41,20.0,689773.03,20573.54,3.9,11,12.807272727272727,0.0,2,Low-Engagement
CUST-BD-02369,106,5.0,2952260.24,10385.84,3.3111111111111113,9,6.717777777777778,0.1111111111111111,3,VIP-Platinum
CUST-BD-02370,14,1.0,1595814.4800000002,1203601.36,3.7,5,19.54,0.0,1,High-Value
CUST-BD-02371,64,22.0,2728958.63,4346.8,3.4714285714285715,14,9.245000000000001,0.14285714285714285,3,VIP-Platinum
CUST-BD-02372,215,18.0,747918.74,61802.65,3.8,4,8.425,0.0,0,Moderate-Spender
CUST-BD-02373,15,10.0,61033.39000000001,71404.64,3.075,4,12.535,0.25,2,Low-Engagement
CUST-BD-02374,2,6.0,1889304.8,28967.35,3.0,5,12.315999999999999,0.2,2,Low-Engagement
CUST-BD-02375,43,11.0,4673812.3,14002.74,3.8833333333333333,6,8.411666666666667,0.16666666666666666,3,VIP-Platinum
CUST-BD-02376,27,14.0,307899.29,14337.83,3.8428571428571425,7,8.672857142857143,0.0,2,Low-Engagement
CUST-BD-02377,31,16.0,89396.83,154927.16,3.8200000000000003,5,15.016,0.2,2,Low-Engagement
CUST-BD-02378,92,12.0,255114.51,11227.58,3.7249999999999996,4,6.875,0.0,0,Moderate-Spender
CUST-BD-02379,19,5.0,363003.53,215998.45,3.85,8,20.634999999999998,0.0,2,Low-Engagement
CUST-BD-02380,51,11.0,11071.119999999999,68918.68,3.8333333333333335,3,17.906666666666666,0.0,2,Low-Engagement
CUST-BD-02381,7,10.0,117571.66,22065.23,3.8333333333333335,9,10.412222222222221,0.0,2,Low-Engagement
CUST-BD-02382,7,22.0,638671.0,330576.07,3.95,10,17.298,0.0,2,Low-Engagement
CUST-BD-02383,68,2.0,276100.71,344615.58,4.0,4,16.66,0.0,2,Low-Engagement
CUST-BD-02384,8,6.0,355395.09,14496.26,3.6625,8,8.995000000000001,0.0,2,Low-Engagement
CUST-BD-02385,20,4.0,380793.77,387132.48,3.4846153846153842,13,14.23076923076923,0.15384615384615385,2,Low-Engagement
CUST-BD-02386,17,1.0,3338559.26,44965.25,2.9,7,10.737142857142857,0.42857142857142855,3,VIP-Platinum
CUST-BD-02387,78,10.0,201787.65,11569.17,4.025,4,7.9174999999999995,0.0,2,Low-Engagement
CUST-BD-02388,137,17.0,4090730.06,16097.64,3.6142857142857143,7,9.178571428571429,0.14285714285714285,3,VIP-Platinum
CUST-BD-02389,19,13.0,1075561.8,46454.67,3.35,4,14.192499999999999,0.25,2,Low-Engagement
CUST-BD-02390,163,7.0,8669388.450000001,51705.53,3.744444444444445,9,10.174444444444443,0.0,3,VIP-Platinum
CUST-BD-02391,34,7.0,191548.12,16364.6,3.3714285714285714,7,7.171428571428571,0.2857142857142857,2,Low-Engagement
CUST-BD-02392,4,7.0,7666959.23,123392.82,3.9899999999999998,10,15.751,0.1,3,VIP-Platinum
CUST-BD-02393,38,5.0,4152402.8599999994,42974.16,4.025,8,11.01625,0.0,3,VIP-Platinum
CUST-BD-02394,11,6.0,198582.49,58345.83,3.46,10,11.401,0.2,2,Low-Engagement
CUST-BD-02395,167,1.0,35646.29,443832.52,3.6999999999999997,3,12.463333333333333,0.0,0,Moderate-Spender
CUST-BD-02396,5,7.0,2264384.52,15211.92,3.8199999999999994,5,8.540000000000001,0.0,2,Low-Engagement
CUST-BD-02397,117,8.0,240763.33,196986.86,3.4,8,17.245,0.0,2,Low-Engagement
CUST-BD-02398,38,20.0,832404.66,74743.34,3.75,6,12.461666666666666,0.0,2,Low-Engagement
